,fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,crs_arr_time,dup,crs_elapsed_time,flights,distance
6434,2020-01-23,AA,AA_CODESHARE,AA,4420,YX,N443YX,4420,11066,CMH,"Columbus, OH",14100,PHL,"Philadelphia, PA",553,735,N,102,1,406
6435,2020-01-29,AA,AA,AA,2918,AA,N188US,2918,12892,LAX,"Los Angeles, CA",14100,PHL,"Philadelphia, PA",1541,2338,N,297,1,2402
6436,2020-01-12,WN,WN,WN,2733,WN,N8660A,2733,15016,STL,"St. Louis, MO",12889,LAS,"Las Vegas, NV",1100,1250,N,230,1,1371
6437,2020-01-28,DL,DL,DL,1414,DL,N375NC,1414,15304,TPA,"Tampa, FL",12953,LGA,"New York, NY",700,941,N,161,1,1010
6438,2020-01-24,DL,DL_CODESHARE,DL,3532,OO,N496CA,3532,14696,SBN,"South Bend, IN",10397,ATL,"Atlanta, GA",1700,1912,N,132,1,566
6439,2020-01-07,UA,UA_CODESHARE,UA,5089,OO,N909EV,5089,13930,ORD,"Chicago, IL",11823,FWA,"Fort Wayne, IN",1750,2004,N,74,1,157
6440,2020-01-30,DL,DL,DL,2818,DL,N978DL,2818,14986,SRQ,"Sarasota/Bradenton, FL",10397,ATL,"Atlanta, GA",1557,1736,N,99,1,444
6441,2020-01-30,AS,AS_CODESHARE,AS,3397,OO,N193SY,3397,14893,SMF,"Sacramento, CA",14679,SAN,"San Diego, CA",655,832,N,97,1,480
6442,2020-01-07,DL,DL_CODESHARE,DL,3684,OO,N914EV,3684,13264,MFR,"Medford, OR",14869,SLC,"Salt Lake City, UT",547,850,N,123,1,575
6443,2020-01-17,DL,DL_CODESHARE,DL,5200,9E,N367CA,5200,15919,XNA,"Fayetteville, AR",12953,LGA,"New York, NY",1657,2054,N,177,1,1147
6444,2020-01-11,AA,AA_CODESHARE,AA,4092,MQ,N610AE,4092,13930,ORD,"Chicago, IL",11423,DSM,"Des Moines, IA",945,1115,N,90,1,299
6445,2020-01-19,AA,AA,AA,1492,AA,N996NN,1492,11066,CMH,"Columbus, OH",11298,DFW,"Dallas/Fort Worth, TX",1506,1704,N,178,1,926
6446,2020-01-05,F9,F9,F9,1095,F9,N354FR,1095,12391,ISP,"Islip, NY",13204,MCO,"Orlando, FL",1420,1722,N,182,1,971
6447,2020-01-18,DL,DL,DL,2920,DL,N3765,2920,12889,LAS,"Las Vegas, NV",12892,LAX,"Los Angeles, CA",617,730,N,73,1,236
6448,2020-01-11,DL,DL,DL,2325,DL,N688DL,2325,14869,SLC,"Salt Lake City, UT",10397,ATL,"Atlanta, GA",945,1527,N,222,1,1590
6449,2020-01-09,AS,AS,AS,839,AS,N588AS,839,14747,SEA,"Seattle, WA",12982,LIH,"Lihue, HI",1735,2205,N,390,1,2701
6450,2020-01-16,WN,WN,WN,1387,WN,N763SW,1387,14107,PHX,"Phoenix, AZ",12889,LAS,"Las Vegas, NV",1830,1840,N,70,1,255
6451,2020-01-17,WN,WN,WN,1413,WN,N731SA,1413,14893,SMF,"Sacramento, CA",14679,SAN,"San Diego, CA",1355,1525,N,90,1,480
6452,2020-01-22,UA,UA_CODESHARE,UA,5986,OO,N910SW,5986,13198,MCI,"Kansas City, MO",12266,IAH,"Houston, TX",1500,1719,N,139,1,643
6453,2020-01-07,AA,AA,AA,2067,AA,N921AN,2067,13930,ORD,"Chicago, IL",13303,MIA,"Miami, FL",745,1156,N,191,1,1197
6454,2020-01-06,AS,AS,AS,470,AS,N583AS,470,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",2035,502,N,327,1,2475
6455,2020-01-17,AA,AA,AA,1740,AA,N978UY,1740,11057,CLT,"Charlotte, NC",14679,SAN,"San Diego, CA",1832,2055,N,323,1,2077
6456,2020-01-15,AA,AA_CODESHARE,AA,4587,YX,N425YX,4587,11278,DCA,"Washington, DC",13198,MCI,"Kansas City, MO",1359,1558,N,179,1,949
6457,2020-01-16,AA,AA_CODESHARE,AA,5804,YV,N242LR,5804,11973,GPT,"Gulfport/Biloxi, MS",11298,DFW,"Dallas/Fort Worth, TX",600,747,N,107,1,500
6458,2020-01-21,AS,AS_CODESHARE,AS,3463,OO,N405SY,3463,14679,SAN,"San Diego, CA",11638,FAT,"Fresno, CA",1325,1446,N,81,1,314
6459,2020-01-13,F9,F9,F9,894,F9,N328FR,894,14492,RDU,"Raleigh/Durham, NC",15356,TTN,"Trenton, NJ",839,1006,N,87,1,373
6460,2020-01-15,WN,WN,WN,1853,WN,N291WN,1853,11292,DEN,"Denver, CO",14869,SLC,"Salt Lake City, UT",740,925,N,105,1,391
6461,2020-01-03,UA,UA_CODESHARE,UA,5355,OO,N788SK,5355,11292,DEN,"Denver, CO",13342,MKE,"Milwaukee, WI",1109,1432,N,143,1,896
6462,2020-01-14,WN,WN,WN,183,WN,N7848A,183,11259,DAL,"Dallas, TX",14679,SAN,"San Diego, CA",1630,1750,N,200,1,1182
6463,2020-01-05,DL,DL_CODESHARE,DL,6183,G7,N374CA,6183,11433,DTW,"Detroit, MI",14524,RIC,"Richmond, VA",1005,1156,N,111,1,456
6464,2020-01-24,DL,DL_CODESHARE,DL,5236,9E,N933XJ,5236,10397,ATL,"Atlanta, GA",11973,GPT,"Gulfport/Biloxi, MS",1340,1408,N,88,1,352
6465,2020-01-13,B6,B6,B6,2460,B6,N178JB,2460,14100,PHL,"Philadelphia, PA",10721,BOS,"Boston, MA",1701,1822,N,81,1,280
6466,2020-01-12,DL,DL,DL,875,DL,N969DL,875,10821,BWI,"Baltimore, MD",10397,ATL,"Atlanta, GA",1929,2131,N,122,1,577
6467,2020-01-31,AA,AA_CODESHARE,AA,3320,MQ,N288NN,3320,12953,LGA,"New York, NY",13930,ORD,"Chicago, IL",2030,2227,N,177,1,733
6468,2020-01-24,WN,WN,WN,854,WN,N7887A,854,13796,OAK,"Oakland, CA",14908,SNA,"Santa Ana, CA",2045,2215,N,90,1,371
6469,2020-01-31,DL,DL,DL,735,DL,N184DN,735,10397,ATL,"Atlanta, GA",13204,MCO,"Orlando, FL",1715,1846,N,91,1,404
6470,2020-01-16,DL,DL_CODESHARE,DL,5985,YX,N860RW,5985,12953,LGA,"New York, NY",11278,DCA,"Washington, DC",1830,2005,N,95,1,214
6471,2020-01-10,UA,UA,UA,825,UA,N37420,825,11292,DEN,"Denver, CO",12266,IAH,"Houston, TX",1050,1415,N,145,1,862
6472,2020-01-19,WN,WN,WN,3338,WN,N908WN,3338,14107,PHX,"Phoenix, AZ",10821,BWI,"Baltimore, MD",1840,45,N,245,1,1999
6473,2020-01-04,UA,UA_CODESHARE,UA,5141,OO,N955SW,5141,13930,ORD,"Chicago, IL",11076,CMX,"Hancock/Houghton, MI",1006,1243,N,97,1,360
6474,2020-01-18,AA,AA_CODESHARE,AA,5514,OH,N557NN,5514,12451,JAX,"Jacksonville, FL",11057,CLT,"Charlotte, NC",912,1048,N,96,1,328
6475,2020-01-16,DL,DL,DL,2465,DL,N812DN,2465,10397,ATL,"Atlanta, GA",10529,BDL,"Hartford, CT",1304,1514,N,130,1,859
6476,2020-01-23,AA,AA_CODESHARE,AA,5009,PT,N645AE,5009,14100,PHL,"Philadelphia, PA",14576,ROC,"Rochester, NY",825,959,N,94,1,257
6477,2020-01-09,HA,HA,HA,533,HA,N476HA,533,12173,HNL,"Honolulu, HI",12982,LIH,"Lihue, HI",1850,1932,N,42,1,102
6478,2020-01-03,UA,UA_CODESHARE,UA,4552,G7,N165GJ,4552,12451,JAX,"Jacksonville, FL",13930,ORD,"Chicago, IL",700,845,N,165,1,864
6479,2020-01-30,AA,AA_CODESHARE,AA,3968,MQ,N687JS,3968,11337,DLH,"Duluth, MN",13930,ORD,"Chicago, IL",1223,1415,N,112,1,397
6480,2020-01-16,UA,UA,UA,2017,UA,N832UA,2017,12266,IAH,"Houston, TX",14683,SAT,"San Antonio, TX",1211,1318,N,67,1,191
6481,2020-01-24,NK,NK,NK,676,NK,N649NK,676,11697,FLL,"Fort Lauderdale, FL",13204,MCO,"Orlando, FL",2325,32,N,67,1,177
6482,2020-01-02,AA,AA_CODESHARE,AA,4352,YX,N410YX,4352,13303,MIA,"Miami, FL",11986,GRR,"Grand Rapids, MI",2135,53,N,198,1,1214
6483,2020-01-24,WN,WN,WN,1394,WN,N7883A,1394,10713,BOI,"Boise, ID",14679,SAN,"San Diego, CA",1930,2040,N,130,1,749
6484,2020-01-29,WN,WN,WN,1822,WN,N8662F,1822,11292,DEN,"Denver, CO",10423,AUS,"Austin, TX",515,825,N,130,1,775
6485,2020-01-16,WN,WN,WN,588,WN,N750SA,588,13495,MSY,"New Orleans, LA",10397,ATL,"Atlanta, GA",955,1220,N,85,1,425
6486,2020-01-30,DL,DL,DL,2413,DL,N895DN,2413,10397,ATL,"Atlanta, GA",10821,BWI,"Baltimore, MD",1836,2024,N,108,1,577
6487,2020-01-13,UA,UA_CODESHARE,UA,3798,ZW,N467AW,3798,13930,ORD,"Chicago, IL",13931,ORF,"Norfolk, VA",930,1245,N,135,1,717
6488,2020-01-23,WN,WN,WN,5433,WN,N257WN,5433,12892,LAX,"Los Angeles, CA",10693,BNA,"Nashville, TN",1440,2025,N,225,1,1797
6489,2020-01-09,DL,DL,DL,3015,DL,N358DN,3015,12953,LGA,"New York, NY",13204,MCO,"Orlando, FL",1850,2148,N,178,1,950
6490,2020-01-24,DL,DL,DL,2344,DL,N989DN,2344,15016,STL,"St. Louis, MO",11433,DTW,"Detroit, MI",1908,2140,N,92,1,440
6491,2020-01-29,UA,UA_CODESHARE,UA,5519,OO,N209SY,5519,14683,SAT,"San Antonio, TX",12892,LAX,"Los Angeles, CA",1412,1552,N,220,1,1211
6492,2020-01-27,DL,DL_CODESHARE,DL,4961,9E,N132EV,4961,11423,DSM,"Des Moines, IA",13487,MSP,"Minneapolis, MN",805,934,N,89,1,232
6493,2020-01-21,AA,AA_CODESHARE,AA,4193,MQ,N671AE,4193,14730,SDF,"Louisville, KY",13930,ORD,"Chicago, IL",1835,1922,N,107,1,286
6494,2020-01-20,UA,UA_CODESHARE,UA,3469,YX,N979RP,3469,11057,CLT,"Charlotte, NC",13930,ORD,"Chicago, IL",1335,1453,N,138,1,599
6495,2020-01-28,UA,UA_CODESHARE,UA,6358,YV,N88331,6358,12266,IAH,"Houston, TX",12951,LFT,"Lafayette, LA",755,859,N,64,1,201
6496,2020-01-22,UA,UA_CODESHARE,UA,6024,YV,N85355,6024,10529,BDL,"Hartford, CT",12264,IAD,"Washington, DC",1500,1625,N,85,1,326
6497,2020-01-14,WN,WN,WN,2161,WN,N297WN,2161,14831,SJC,"San Jose, CA",14747,SEA,"Seattle, WA",1325,1540,N,135,1,696
6498,2020-01-19,AA,AA,AA,166,AA,N104NN,166,14771,SFO,"San Francisco, CA",12478,JFK,"New York, NY",1538,11,N,333,1,2586
6499,2020-01-13,UA,UA,UA,555,UA,N491UA,555,14771,SFO,"San Francisco, CA",14679,SAN,"San Diego, CA",735,910,N,95,1,447
6500,2020-01-09,NK,NK,NK,955,NK,N509NK,955,12892,LAX,"Los Angeles, CA",13796,OAK,"Oakland, CA",1850,2014,N,84,1,337
6501,2020-01-27,UA,UA_CODESHARE,UA,5976,OO,N789SK,5976,14771,SFO,"San Francisco, CA",13388,MMH,"Mammoth Lakes, CA",846,1008,N,82,1,193
6502,2020-01-14,AS,AS,AS,553,AS,N583AS,553,14908,SNA,"Santa Ana, CA",14747,SEA,"Seattle, WA",1320,1620,N,180,1,978
6503,2020-01-05,WN,WN,WN,5591,WN,N551WN,5591,12889,LAS,"Las Vegas, NV",11042,CLE,"Cleveland, OH",1205,1910,N,245,1,1824
6504,2020-01-02,WN,WN,WN,857,WN,N289CT,857,13204,MCO,"Orlando, FL",10599,BHM,"Birmingham, AL",1745,1825,N,100,1,479
6505,2020-01-28,UA,UA_CODESHARE,UA,5645,OO,N136SY,5645,11292,DEN,"Denver, CO",11503,EGE,"Eagle, CO",1352,1448,N,56,1,120
6506,2020-01-12,AA,AA,AA,2536,AA,N801AW,2536,13495,MSY,"New Orleans, LA",11298,DFW,"Dallas/Fort Worth, TX",1758,1946,N,108,1,447
6507,2020-01-07,WN,WN,WN,1851,WN,N7865A,1851,14893,SMF,"Sacramento, CA",14107,PHX,"Phoenix, AZ",1935,2220,N,105,1,647
6508,2020-01-08,UA,UA_CODESHARE,UA,5205,OO,N861AS,5205,12892,LAX,"Los Angeles, CA",11603,EUG,"Eugene, OR",935,1158,N,143,1,748
6509,2020-01-23,AA,AA_CODESHARE,AA,4694,YX,N444YX,4694,13303,MIA,"Miami, FL",11624,EYW,"Key West, FL",2145,2244,N,59,1,126
6510,2020-01-05,DL,DL,DL,964,DL,N350NA,964,12953,LGA,"New York, NY",14027,PBI,"West Palm Beach/Palm Beach, FL",1205,1513,N,188,1,1035
6511,2020-01-30,UA,UA_CODESHARE,UA,3682,YX,N729YX,3682,11618,EWR,"Newark, NJ",11996,GSP,"Greer, SC",759,1013,N,134,1,594
6512,2020-01-16,WN,WN,WN,1329,WN,N7850B,1329,13232,MDW,"Chicago, IL",13871,OMA,"Omaha, NE",945,1120,N,95,1,423
6513,2020-01-12,AS,AS_CODESHARE,AS,3434,OO,N177SY,3434,14057,PDX,"Portland, OR",14570,RNO,"Reno, NV",1050,1221,N,91,1,444
6514,2020-01-06,UA,UA_CODESHARE,UA,5432,OO,N157SY,5432,11292,DEN,"Denver, CO",11503,EGE,"Eagle, CO",2030,2127,N,57,1,120
6515,2020-01-05,DL,DL,DL,1991,DL,N865DN,1991,13487,MSP,"Minneapolis, MN",10397,ATL,"Atlanta, GA",520,854,N,154,1,907
6516,2020-01-30,UA,UA,UA,780,UA,N57868,780,14771,SFO,"San Francisco, CA",13930,ORD,"Chicago, IL",1355,2018,N,263,1,1846
6517,2020-01-01,AA,AA,AA,1227,AA,N733UW,1227,10821,BWI,"Baltimore, MD",11057,CLT,"Charlotte, NC",1021,1159,N,98,1,361
6518,2020-01-27,WN,WN,WN,2219,WN,N8524Z,2219,12889,LAS,"Las Vegas, NV",11066,CMH,"Columbus, OH",910,1600,N,230,1,1771
6519,2020-01-20,UA,UA_CODESHARE,UA,5225,OO,N980SW,5225,10713,BOI,"Boise, ID",12892,LAX,"Los Angeles, CA",1829,1956,N,147,1,674
6520,2020-01-19,AA,AA,AA,2471,AA,N919AN,2471,11298,DFW,"Dallas/Fort Worth, TX",13891,ONT,"Ontario, CA",1655,1811,N,196,1,1188
6521,2020-01-07,B6,B6,B6,1099,B6,N997JL,1099,12953,LGA,"New York, NY",13204,MCO,"Orlando, FL",600,853,N,173,1,950
6522,2020-01-21,AS,AS_CODESHARE,AS,2353,QX,N421QX,2353,14057,PDX,"Portland, OR",11603,EUG,"Eugene, OR",1955,2038,N,43,1,106
6523,2020-01-22,WN,WN,WN,3216,WN,N7856A,3216,11540,ELP,"El Paso, TX",11259,DAL,"Dallas, TX",700,940,N,100,1,562
6524,2020-01-06,UA,UA_CODESHARE,UA,4639,AX,N18114,4639,12992,LIT,"Little Rock, AR",13930,ORD,"Chicago, IL",1816,2015,N,119,1,552
6525,2020-01-28,WN,WN,WN,863,WN,N798SW,863,14100,PHL,"Philadelphia, PA",13232,MDW,"Chicago, IL",1230,1345,N,135,1,668
6526,2020-01-16,DL,DL_CODESHARE,DL,5670,YX,N244JQ,5670,12953,LGA,"New York, NY",11042,CLE,"Cleveland, OH",1859,2103,N,124,1,419
6527,2020-01-20,WN,WN,WN,1367,WN,N499WN,1367,10721,BOS,"Boston, MA",10693,BNA,"Nashville, TN",945,1150,N,185,1,942
6528,2020-01-15,UA,UA_CODESHARE,UA,5714,OO,N955SW,5714,14771,SFO,"San Francisco, CA",14698,SBP,"San Luis Obispo, CA",2015,2123,N,68,1,190
6529,2020-01-03,UA,UA,UA,1827,UA,N17229,1827,13303,MIA,"Miami, FL",11292,DEN,"Denver, CO",1425,1653,N,268,1,1709
6530,2020-01-02,WN,WN,WN,1054,WN,N559WN,1054,13796,OAK,"Oakland, CA",14057,PDX,"Portland, OR",1350,1525,N,95,1,543
6531,2020-01-26,WN,WN,WN,4506,WN,N7826B,4506,15304,TPA,"Tampa, FL",10821,BWI,"Baltimore, MD",2155,15,N,140,1,842
6532,2020-01-19,DL,DL,DL,2079,DL,N348NW,2079,10721,BOS,"Boston, MA",11433,DTW,"Detroit, MI",545,802,N,137,1,632
6533,2020-01-14,DL,DL_CODESHARE,DL,6043,YX,N246JQ,6043,10721,BOS,"Boston, MA",12953,LGA,"New York, NY",1800,1930,N,90,1,184
6534,2020-01-05,UA,UA,UA,813,UA,N37468,813,11292,DEN,"Denver, CO",12889,LAS,"Las Vegas, NV",1325,1426,N,121,1,628
6535,2020-01-17,AA,AA,AA,1351,AA,N4005X,1351,15304,TPA,"Tampa, FL",11298,DFW,"Dallas/Fort Worth, TX",1132,1326,N,174,1,929
6536,2020-01-31,AA,AA,AA,1568,AA,N875NN,1568,13930,ORD,"Chicago, IL",14908,SNA,"Santa Ana, CA",1715,1948,N,273,1,1726
6537,2020-01-22,AA,AA_CODESHARE,AA,5641,OH,N552NN,5641,11057,CLT,"Charlotte, NC",11986,GRR,"Grand Rapids, MI",938,1150,N,132,1,583
6538,2020-01-30,AA,AA,AA,1253,AA,N894NN,1253,14771,SFO,"San Francisco, CA",13930,ORD,"Chicago, IL",2359,614,N,255,1,1846
6539,2020-01-09,WN,WN,WN,670,WN,N452WN,670,12889,LAS,"Las Vegas, NV",11540,ELP,"El Paso, TX",910,1155,N,105,1,583
6540,2020-01-29,DL,DL_CODESHARE,DL,5141,9E,N136EV,5141,13795,OAJ,"Jacksonville/Camp Lejeune, NC",10397,ATL,"Atlanta, GA",1347,1532,N,105,1,399
6541,2020-01-27,UA,UA_CODESHARE,UA,3691,YX,N857RW,3691,14122,PIT,"Pittsburgh, PA",11618,EWR,"Newark, NJ",630,759,N,89,1,319
6542,2020-01-17,AA,AA,AA,327,AA,N895NN,327,12478,JFK,"New York, NY",11057,CLT,"Charlotte, NC",1330,1539,N,129,1,541
6543,2020-01-18,UA,UA,UA,1873,UA,N822UA,1873,14869,SLC,"Salt Lake City, UT",14771,SFO,"San Francisco, CA",2027,2150,N,143,1,599
6544,2020-01-23,UA,UA,UA,728,UA,N69810,728,12889,LAS,"Las Vegas, NV",14771,SFO,"San Francisco, CA",600,737,N,97,1,414
6545,2020-01-10,AA,AA_CODESHARE,AA,5727,YV,N247LR,5727,11298,DFW,"Dallas/Fort Worth, TX",11973,GPT,"Gulfport/Biloxi, MS",2140,2310,N,90,1,500
6546,2020-01-24,AA,AA_CODESHARE,AA,5391,OH,N723PS,5391,13795,OAJ,"Jacksonville/Camp Lejeune, NC",11057,CLT,"Charlotte, NC",506,635,N,89,1,191
6547,2020-01-20,B6,B6,B6,371,B6,N973JT,371,12953,LGA,"New York, NY",11697,FLL,"Fort Lauderdale, FL",630,940,N,190,1,1076
6548,2020-01-08,AA,AA_CODESHARE,AA,4094,MQ,N265NN,4094,11193,CVG,"Cincinnati, OH",13930,ORD,"Chicago, IL",600,625,N,85,1,264
6549,2020-01-13,AA,AA,AA,1700,AA,N935NN,1700,12323,ILM,"Wilmington, NC",11057,CLT,"Charlotte, NC",1950,2105,N,75,1,185
6550,2020-01-13,AA,AA,AA,299,AA,N940NN,299,11298,DFW,"Dallas/Fort Worth, TX",11618,EWR,"Newark, NJ",1837,2300,N,203,1,1372
6551,2020-01-20,AA,AA_CODESHARE,AA,3217,OO,N708SK,3217,13377,MLU,"Monroe, LA",11298,DFW,"Dallas/Fort Worth, TX",1634,1802,N,88,1,293
6552,2020-01-15,AA,AA,AA,1844,AA,N572UW,1844,14107,PHX,"Phoenix, AZ",14771,SFO,"San Francisco, CA",1121,1236,N,135,1,651
6553,2020-01-06,AA,AA,AA,1708,AA,N815AW,1708,14307,PVD,"Providence, RI",11057,CLT,"Charlotte, NC",1746,2012,N,146,1,683
6554,2020-01-07,UA,UA_CODESHARE,UA,3793,ZW,N416AW,3793,13930,ORD,"Chicago, IL",12197,HPN,"White Plains, NY",1805,2121,N,136,1,738
6555,2020-01-10,AA,AA,AA,1933,AA,N981UY,1933,14107,PHX,"Phoenix, AZ",13930,ORD,"Chicago, IL",1820,2246,N,206,1,1440
6556,2020-01-20,AA,AA_CODESHARE,AA,3913,MQ,N615AE,3913,13930,ORD,"Chicago, IL",11977,GRB,"Green Bay, WI",820,926,N,66,1,174
6557,2020-01-31,DL,DL,DL,1053,DL,N974AT,1053,11433,DTW,"Detroit, MI",15016,STL,"St. Louis, MO",2025,2108,N,103,1,440
6558,2020-01-18,UA,UA_CODESHARE,UA,3863,ZW,N430AW,3863,14711,SCE,"State College, PA",13930,ORD,"Chicago, IL",800,919,N,139,1,528
6559,2020-01-04,B6,B6,B6,2966,B6,N703JB,2966,14635,RSW,"Fort Myers, FL",10721,BOS,"Boston, MA",1148,1453,N,185,1,1249
6560,2020-01-19,AA,AA_CODESHARE,AA,3341,MQ,N272NN,3341,14492,RDU,"Raleigh/Durham, NC",13930,ORD,"Chicago, IL",1157,1327,N,150,1,646
6561,2020-01-09,DL,DL,DL,1095,DL,N921AT,1095,10397,ATL,"Atlanta, GA",10868,CAE,"Columbia, SC",1223,1320,N,57,1,192
6562,2020-01-30,AA,AA,AA,358,AA,N840NN,358,12953,LGA,"New York, NY",13930,ORD,"Chicago, IL",1630,1836,N,186,1,733
6563,2020-01-12,UA,UA,UA,228,UA,,228,12953,LGA,"New York, NY",13930,ORD,"Chicago, IL",1000,1144,N,164,1,733
6564,2020-01-20,DL,DL,DL,416,DL,N822DX,416,12982,LIH,"Lihue, HI",14747,SEA,"Seattle, WA",2140,516,N,336,1,2701
6565,2020-01-23,AA,AA,AA,2105,AA,N750UW,2105,14107,PHX,"Phoenix, AZ",14831,SJC,"San Jose, CA",809,910,N,121,1,621
6566,2020-01-20,WN,WN,WN,1326,WN,N282WN,1326,11066,CMH,"Columbus, OH",11278,DCA,"Washington, DC",1730,1855,N,85,1,323
6567,2020-01-03,UA,UA_CODESHARE,UA,4533,G7,N151GJ,4533,15016,STL,"St. Louis, MO",13930,ORD,"Chicago, IL",1915,2043,N,88,1,258
6568,2020-01-14,F9,F9,F9,2431,F9,N329FR,2431,11042,CLE,"Cleveland, OH",14986,SRQ,"Sarasota/Bradenton, FL",1243,1529,N,166,1,967
6569,2020-01-22,B6,B6,B6,1379,B6,N323JB,1379,11278,DCA,"Washington, DC",11697,FLL,"Fort Lauderdale, FL",800,1041,N,161,1,899
6570,2020-01-20,WN,WN,WN,6299,WN,N487WN,6299,13232,MDW,"Chicago, IL",11986,GRR,"Grand Rapids, MI",1350,1545,N,55,1,137
6571,2020-01-20,AA,AA_CODESHARE,AA,5211,OH,N603NN,5211,14100,PHL,"Philadelphia, PA",14685,SAV,"Savannah, GA",810,1021,N,131,1,629
6572,2020-01-26,AA,AA_CODESHARE,AA,3477,MQ,N827AE,3477,10990,CHO,"Charlottesville, VA",12953,LGA,"New York, NY",1322,1459,N,97,1,305
6573,2020-01-17,NK,NK,NK,300,NK,N698NK,300,13577,MYR,"Myrtle Beach, SC",12953,LGA,"New York, NY",830,1024,N,114,1,563
6574,2020-01-08,DL,DL,DL,1329,DL,N893AT,1329,11042,CLE,"Cleveland, OH",11433,DTW,"Detroit, MI",615,722,N,67,1,95
6575,2020-01-23,DL,DL_CODESHARE,DL,5506,9E,N325PQ,5506,12953,LGA,"New York, NY",10693,BNA,"Nashville, TN",851,1047,N,176,1,764
6576,2020-01-29,B6,B6,B6,1890,B6,N283JB,1890,11278,DCA,"Washington, DC",10721,BOS,"Boston, MA",1930,2102,N,92,1,399
6577,2020-01-24,UA,UA_CODESHARE,UA,5978,OO,N912SW,5978,11292,DEN,"Denver, CO",10561,BFL,"Bakersfield, CA",1905,2059,N,174,1,845
6578,2020-01-05,WN,WN,WN,4489,WN,N785SW,4489,12339,IND,"Indianapolis, IN",13204,MCO,"Orlando, FL",640,900,N,140,1,829
6579,2020-01-09,DL,DL,DL,959,DL,N316NB,959,11433,DTW,"Detroit, MI",12953,LGA,"New York, NY",1600,1757,N,117,1,502
6580,2020-01-10,UA,UA,UA,2296,UA,N68822,2296,14027,PBI,"West Palm Beach/Palm Beach, FL",11618,EWR,"Newark, NJ",710,954,N,164,1,1023
6581,2020-01-13,AA,AA,AA,167,AA,N129AA,167,12892,LAX,"Los Angeles, CA",10721,BOS,"Boston, MA",1009,1832,N,323,1,2611
6582,2020-01-07,AA,AA_CODESHARE,AA,3235,OO,N709SK,3235,11298,DFW,"Dallas/Fort Worth, TX",15919,XNA,"Fayetteville, AR",1241,1401,N,80,1,280
6583,2020-01-12,UA,UA_CODESHARE,UA,5045,OO,N962SW,5045,13184,MBS,"Saginaw/Bay City/Midland, MI",13930,ORD,"Chicago, IL",1645,1710,N,85,1,222
6584,2020-01-08,WN,WN,WN,1713,WN,N742SW,1713,10423,AUS,"Austin, TX",11292,DEN,"Denver, CO",1950,2105,N,135,1,775
6585,2020-01-16,DL,DL,DL,1076,DL,N367DN,1076,12953,LGA,"New York, NY",11697,FLL,"Fort Lauderdale, FL",1105,1424,N,199,1,1076
6586,2020-01-26,DL,DL,DL,1485,DL,N932AT,1485,15919,XNA,"Fayetteville, AR",10397,ATL,"Atlanta, GA",600,855,N,115,1,589
6587,2020-01-28,AA,AA_CODESHARE,AA,6021,CP,N208AN,6021,14570,RNO,"Reno, NV",12892,LAX,"Los Angeles, CA",1015,1156,N,101,1,391
6588,2020-01-23,B6,B6,B6,652,B6,N579JB,652,14635,RSW,"Fort Myers, FL",12197,HPN,"White Plains, NY",1900,2149,N,169,1,1102
6589,2020-01-09,AA,AA,AA,1092,AA,N167AN,1092,10693,BNA,"Nashville, TN",12892,LAX,"Los Angeles, CA",729,1019,N,290,1,1797
6590,2020-01-21,DL,DL_CODESHARE,DL,5378,9E,N311PQ,5378,10397,ATL,"Atlanta, GA",12945,LEX,"Lexington, KY",820,940,N,80,1,304
6591,2020-01-30,WN,WN,WN,2079,WN,N222WN,2079,13891,ONT,"Ontario, CA",13796,OAK,"Oakland, CA",2035,2155,N,80,1,362
6592,2020-01-17,AA,AA_CODESHARE,AA,5574,OH,N547NN,5574,11057,CLT,"Charlotte, NC",11995,GSO,"Greensboro/High Point, NC",1627,1723,N,56,1,83
6593,2020-01-29,DL,DL_CODESHARE,DL,5434,9E,N903XJ,5434,15919,XNA,"Fayetteville, AR",10397,ATL,"Atlanta, GA",1143,1433,N,110,1,589
6594,2020-01-19,AS,AS,AS,703,AS,N529AS,703,13495,MSY,"New Orleans, LA",14747,SEA,"Seattle, WA",1755,2120,N,325,1,2086
6595,2020-01-04,AA,AA,AA,669,AA,N852NN,669,15304,TPA,"Tampa, FL",13303,MIA,"Miami, FL",1740,1852,N,72,1,204
6596,2020-01-16,F9,F9,F9,1203,F9,N331FR,1203,14730,SDF,"Louisville, KY",13204,MCO,"Orlando, FL",1054,1302,N,128,1,719
6597,2020-01-22,AA,AA,AA,1062,AA,N879NN,1062,13930,ORD,"Chicago, IL",15016,STL,"St. Louis, MO",1859,2019,N,80,1,258
6598,2020-01-04,UA,UA,UA,416,UA,N17133,416,10721,BOS,"Boston, MA",11292,DEN,"Denver, CO",940,1224,N,284,1,1754
6599,2020-01-23,UA,UA_CODESHARE,UA,5410,OO,N986SW,5410,11292,DEN,"Denver, CO",14698,SBP,"San Luis Obispo, CA",920,1125,N,185,1,931
6600,2020-01-30,AS,AS_CODESHARE,AS,3408,OO,N199SY,3408,14831,SJC,"San Jose, CA",14679,SAN,"San Diego, CA",2050,2218,N,88,1,417
