,fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime,no_name
4964,2019-10-14,AA,AA_CODESHARE,AA,4930,PT,N650AE,4930,15070,SWF,"Newburgh/Poughkeepsie, NY",14100,PHL,"Philadelphia, PA",600,553.0,-7.0,26.0,619.0,701.0,7.0,709,708.0,-1.0,0.0,,0.0,N,69.0,75.0,42.0,1.0,127.0,,,,,,,,,
4965,2019-04-24,AS,AS,AS,1415,AS,N631VA,1415,14679,SAN,"San Diego, CA",14747,SEA,"Seattle, WA",1135,1212.0,37.0,15.0,1227.0,1503.0,11.0,1440,1514.0,34.0,0.0,,0.0,N,185.0,182.0,156.0,1.0,1050.0,0.0,5.0,0.0,0.0,29.0,,,,
4966,2019-04-30,WN,WN,WN,159,WN,N8698B,159,13232,MDW,"Chicago, IL",15016,STL,"St. Louis, MO",1925,,,,,,,2040,,,1.0,B,0.0,N,75.0,,,1.0,251.0,,,,,,,,,
4967,2018-12-22,AS,AS,AS,640,AS,N527AS,640,14057,PDX,"Portland, OR",14107,PHX,"Phoenix, AZ",1905,1901.0,-4.0,13.0,1914.0,2220.0,9.0,2234,2229.0,-5.0,0.0,,0.0,N,149.0,148.0,126.0,1.0,1009.0,,,,,,,,,
4968,2019-08-10,WN,WN,WN,3634,WN,N8578Q,3634,10821,BWI,"Baltimore, MD",10397,ATL,"Atlanta, GA",1525,1534.0,9.0,11.0,1545.0,1704.0,6.0,1725,1710.0,-15.0,0.0,,0.0,N,120.0,96.0,79.0,1.0,577.0,,,,,,,,,
4969,2019-10-05,WN,WN,WN,4902,WN,N274WN,4902,14831,SJC,"San Jose, CA",14679,SAN,"San Diego, CA",1705,1701.0,-4.0,9.0,1710.0,1812.0,2.0,1825,1814.0,-11.0,0.0,,0.0,N,80.0,73.0,62.0,1.0,417.0,,,,,,,,,
4970,2019-08-13,UA,UA_CODESHARE,UA,3473,YX,N732YX,3473,13930,ORD,"Chicago, IL",13198,MCI,"Kansas City, MO",1947,2123.0,96.0,23.0,2146.0,2251.0,5.0,2125,2256.0,91.0,0.0,,0.0,N,98.0,93.0,65.0,1.0,403.0,0.0,0.0,0.0,0.0,91.0,,,,
4971,2019-11-15,AS,AS,AS,1900,AS,N638VA,1900,14771,SFO,"San Francisco, CA",12889,LAS,"Las Vegas, NV",600,610.0,10.0,16.0,626.0,732.0,8.0,739,740.0,1.0,0.0,,0.0,N,99.0,90.0,66.0,1.0,414.0,,,,,,,,,
4972,2018-08-01,UA,UA_CODESHARE,UA,5322,OO,N125SY,5322,14489,RDM,"Bend/Redmond, OR",11292,DEN,"Denver, CO",530,524.0,-6.0,17.0,541.0,829.0,8.0,854,837.0,-17.0,0.0,,0.0,N,144.0,133.0,108.0,1.0,898.0,,,,,,,,,
4973,2019-07-14,DL,DL,DL,456,DL,N936AT,456,11433,DTW,"Detroit, MI",14321,PWM,"Portland, ME",2045,2042.0,-3.0,19.0,2101.0,2229.0,3.0,2235,2232.0,-3.0,0.0,,0.0,N,110.0,110.0,88.0,1.0,668.0,,,,,,,,,
4974,2018-07-30,UA,UA,UA,1293,UA,N15751,1293,14908,SNA,"Santa Ana, CA",11618,EWR,"Newark, NJ",645,638.0,-7.0,22.0,700.0,1442.0,8.0,1506,1450.0,-16.0,0.0,,0.0,N,321.0,312.0,282.0,1.0,2434.0,,,,,,,,,
4975,2019-09-24,AA,AA_CODESHARE,AA,3552,MQ,N931AE,3552,12451,JAX,"Jacksonville, FL",13303,MIA,"Miami, FL",1011,1006.0,-5.0,21.0,1027.0,1122.0,4.0,1130,1126.0,-4.0,0.0,,0.0,N,79.0,80.0,55.0,1.0,335.0,,,,,,,,,
4976,2019-02-04,UA,UA_CODESHARE,UA,4927,C5,N14179,4927,11042,CLE,"Cleveland, OH",12264,IAD,"Washington, DC",1500,1451.0,-9.0,24.0,1515.0,1606.0,5.0,1618,1611.0,-7.0,0.0,,0.0,N,78.0,80.0,51.0,1.0,288.0,,,,,,,,,
4977,2018-11-05,UA,UA,UA,1092,UA,N67845,1092,14747,SEA,"Seattle, WA",12264,IAD,"Washington, DC",2255,2251.0,-4.0,16.0,2307.0,615.0,6.0,635,621.0,-14.0,0.0,,0.0,N,280.0,270.0,248.0,1.0,2306.0,,,,,,,,,
4978,2018-11-21,DL,DL_CODESHARE,DL,5745,CP,N602CZ,5745,14747,SEA,"Seattle, WA",14908,SNA,"Santa Ana, CA",1127,1119.0,-8.0,15.0,1134.0,1405.0,10.0,1425,1415.0,-10.0,0.0,,0.0,N,178.0,176.0,151.0,1.0,978.0,,,,,,,,,
4979,2018-02-16,WN,WN,WN,710,WN,N786SW,710,12191,HOU,"Houston, TX",12451,JAX,"Jacksonville, FL",1955,1959.0,4.0,10.0,2009.0,2257.0,13.0,2255,2310.0,15.0,0.0,,0.0,N,120.0,131.0,108.0,1.0,816.0,0.0,0.0,15.0,0.0,0.0,,,,
4980,2018-09-29,AA,AA,AA,328,AA,N159AN,328,13930,ORD,"Chicago, IL",11298,DFW,"Dallas/Fort Worth, TX",515,838.0,203.0,16.0,854.0,1046.0,18.0,733,1104.0,211.0,0.0,,0.0,N,138.0,146.0,112.0,1.0,802.0,203.0,0.0,8.0,0.0,0.0,,,,
4981,2018-09-01,UA,UA_CODESHARE,UA,4049,EV,N15572,4049,11042,CLE,"Cleveland, OH",11278,DCA,"Washington, DC",1236,1225.0,-11.0,17.0,1242.0,1338.0,6.0,1400,1344.0,-16.0,0.0,,0.0,N,84.0,79.0,56.0,1.0,310.0,,,,,,,,,
4982,2019-11-18,AA,AA_CODESHARE,AA,4674,YX,N409YX,4674,13303,MIA,"Miami, FL",13487,MSP,"Minneapolis, MN",1956,1949.0,-7.0,15.0,2004.0,2232.0,4.0,2303,2236.0,-27.0,0.0,,0.0,N,247.0,227.0,208.0,1.0,1501.0,,,,,,,,,
4983,2019-10-31,AA,AA_CODESHARE,AA,3710,MQ,N263NN,3710,15096,SYR,"Syracuse, NY",13930,ORD,"Chicago, IL",701,652.0,-9.0,22.0,714.0,801.0,23.0,819,824.0,5.0,0.0,,0.0,N,138.0,152.0,107.0,1.0,607.0,,,,,,,,,
4984,2018-01-24,WN,WN,WN,277,WN,N908WN,277,14122,PIT,"Pittsburgh, PA",15016,STL,"St. Louis, MO",1155,1151.0,-4.0,24.0,1215.0,1239.0,3.0,1245,1242.0,-3.0,0.0,,0.0,N,110.0,111.0,84.0,1.0,554.0,,,,,,,,,
4985,2019-06-17,DL,DL,DL,2238,DL,N344DN,2238,10397,ATL,"Atlanta, GA",11278,DCA,"Washington, DC",1455,1450.0,-5.0,12.0,1502.0,1645.0,4.0,1641,1649.0,8.0,0.0,,0.0,N,106.0,119.0,103.0,1.0,547.0,,,,,,,,,
4986,2018-05-31,UA,UA_CODESHARE,UA,5474,OO,N133SY,5474,14869,SLC,"Salt Lake City, UT",12892,LAX,"Los Angeles, CA",635,622.0,-13.0,19.0,641.0,725.0,19.0,740,744.0,4.0,0.0,,0.0,N,125.0,142.0,104.0,1.0,590.0,,,,,,,,,
4987,2018-07-24,WN,WN,WN,2509,WN,N568WN,2509,14831,SJC,"San Jose, CA",14747,SEA,"Seattle, WA",1105,1105.0,0.0,12.0,1117.0,1249.0,8.0,1305,1257.0,-8.0,0.0,,0.0,N,120.0,112.0,92.0,1.0,696.0,,,,,,,,,
4988,2019-06-11,AA,AA,AA,2829,AA,N967NN,2829,11298,DFW,"Dallas/Fort Worth, TX",13198,MCI,"Kansas City, MO",2240,2302.0,22.0,16.0,2318.0,26.0,5.0,12,31.0,19.0,0.0,,0.0,N,92.0,89.0,68.0,1.0,460.0,4.0,0.0,0.0,0.0,15.0,,,,
4989,2018-04-22,WN,WN,WN,4184,WN,N8681M,4184,11697,FLL,"Fort Lauderdale, FL",11292,DEN,"Denver, CO",1800,1801.0,1.0,18.0,1819.0,2005.0,5.0,2025,2010.0,-15.0,0.0,,0.0,N,265.0,249.0,226.0,1.0,1703.0,,,,,,,,,
4990,2019-01-20,WN,WN,WN,4168,WN,N409WN,4168,10397,ATL,"Atlanta, GA",12451,JAX,"Jacksonville, FL",1110,1104.0,-6.0,22.0,1126.0,1213.0,4.0,1225,1217.0,-8.0,0.0,,0.0,N,75.0,73.0,47.0,1.0,270.0,,,,,,,,,
4991,2019-01-10,AA,AA_CODESHARE,AA,5933,YV,N946LR,5933,11298,DFW,"Dallas/Fort Worth, TX",12896,LBB,"Lubbock, TX",1050,1048.0,-2.0,22.0,1110.0,1157.0,3.0,1205,1200.0,-5.0,0.0,,0.0,N,75.0,72.0,47.0,1.0,282.0,,,,,,,,,
4992,2019-08-04,AA,AA,AA,249,AA,N907AA,249,14683,SAT,"San Antonio, TX",11298,DFW,"Dallas/Fort Worth, TX",1628,1620.0,-8.0,19.0,1639.0,1726.0,14.0,1744,1740.0,-4.0,0.0,,0.0,N,76.0,80.0,47.0,1.0,247.0,,,,,,,,,
4993,2019-02-10,UA,UA_CODESHARE,UA,5867,OO,N961SW,5867,14696,SBN,"South Bend, IN",13930,ORD,"Chicago, IL",1640,1824.0,104.0,49.0,1913.0,1848.0,17.0,1646,1905.0,139.0,0.0,,0.0,N,66.0,101.0,35.0,1.0,84.0,0.0,0.0,44.0,0.0,95.0,,,,
4994,2018-09-20,WN,WN,WN,3673,WN,N210WN,3673,11884,GEG,"Spokane, WA",14107,PHX,"Phoenix, AZ",1020,1019.0,-1.0,8.0,1027.0,1235.0,4.0,1300,1239.0,-21.0,0.0,,0.0,N,160.0,140.0,128.0,1.0,1020.0,,,,,,,,,
4995,2019-08-26,AA,AA_CODESHARE,AA,5140,OH,N561NN,5140,10868,CAE,"Columbia, SC",11057,CLT,"Charlotte, NC",1238,1248.0,10.0,27.0,1315.0,1342.0,13.0,1344,1355.0,11.0,0.0,,0.0,N,66.0,67.0,27.0,1.0,88.0,,,,,,,,,
4996,2018-02-15,UA,UA,UA,512,UA,N839UA,512,13495,MSY,"New Orleans, LA",12266,IAH,"Houston, TX",1405,1401.0,-4.0,11.0,1412.0,1504.0,5.0,1528,1509.0,-19.0,0.0,,0.0,N,83.0,68.0,52.0,1.0,305.0,,,,,,,,,
4997,2018-12-19,UA,UA_CODESHARE,UA,5455,OO,N905SW,5455,14771,SFO,"San Francisco, CA",13264,MFR,"Medford, OR",1050,1141.0,51.0,19.0,1200.0,1258.0,3.0,1230,1301.0,31.0,0.0,,0.0,N,100.0,80.0,58.0,1.0,329.0,0.0,0.0,0.0,0.0,31.0,,,,
4998,2018-03-17,AS,AS,AS,507,AS,N523AS,507,14908,SNA,"Santa Ana, CA",14747,SEA,"Seattle, WA",1537,1522.0,-15.0,8.0,1530.0,1752.0,7.0,1823,1759.0,-24.0,0.0,,0.0,N,166.0,157.0,142.0,1.0,978.0,,,,,,,,,
4999,2019-06-25,AA,AA_CODESHARE,AA,5472,OH,N220PS,5472,11278,DCA,"Washington, DC",12217,HSV,"Huntsville, AL",1654,1647.0,-7.0,21.0,1708.0,1746.0,5.0,1752,1751.0,-1.0,0.0,,0.0,N,118.0,124.0,98.0,1.0,613.0,,,,,,,,,
5000,2019-10-29,DL,DL,DL,1592,DL,N343DN,1592,14679,SAN,"San Diego, CA",10397,ATL,"Atlanta, GA",615,615.0,0.0,19.0,634.0,1302.0,8.0,1325,1310.0,-15.0,0.0,,0.0,N,250.0,235.0,208.0,1.0,1892.0,,,,,,,,,
5001,2018-12-04,AA,AA,AA,1349,AA,N9626F,1349,13930,ORD,"Chicago, IL",14492,RDU,"Raleigh/Durham, NC",823,834.0,11.0,13.0,847.0,1113.0,5.0,1113,1118.0,5.0,0.0,,0.0,N,110.0,104.0,86.0,1.0,646.0,,,,,,,,,
5002,2018-07-17,AA,AA,AA,1073,AA,N958AN,1073,13930,ORD,"Chicago, IL",15016,STL,"St. Louis, MO",2025,2053.0,28.0,11.0,2104.0,2147.0,7.0,2129,2154.0,25.0,0.0,,0.0,N,64.0,61.0,43.0,1.0,258.0,25.0,0.0,0.0,0.0,0.0,,,,
5003,2019-08-21,AA,AA,AA,2043,AA,N757UW,2043,12953,LGA,"New York, NY",10397,ATL,"Atlanta, GA",2027,2239.0,132.0,23.0,2302.0,41.0,5.0,2255,46.0,111.0,0.0,,0.0,N,148.0,127.0,99.0,1.0,762.0,0.0,3.0,0.0,0.0,108.0,,,,
5004,2019-05-30,DL,DL,DL,2616,DL,N924AT,2616,12478,JFK,"New York, NY",11057,CLT,"Charlotte, NC",725,718.0,-7.0,25.0,743.0,905.0,7.0,938,912.0,-26.0,0.0,,0.0,N,133.0,114.0,82.0,1.0,541.0,,,,,,,,,
5005,2018-06-03,AA,AA_CODESHARE,AA,4912,PT,N614AE,4912,14574,ROA,"Roanoke, VA",14100,PHL,"Philadelphia, PA",549,543.0,-6.0,16.0,559.0,701.0,10.0,715,711.0,-4.0,0.0,,0.0,N,86.0,88.0,62.0,1.0,311.0,,,,,,,,,
5006,2018-08-18,WN,WN,WN,5465,WN,N240WN,5465,13232,MDW,"Chicago, IL",12953,LGA,"New York, NY",1235,1233.0,-2.0,9.0,1242.0,1521.0,5.0,1540,1526.0,-14.0,0.0,,0.0,N,125.0,113.0,99.0,1.0,725.0,,,,,,,,,
5007,2018-12-02,WN,WN,WN,2931,WN,N272WN,2931,12889,LAS,"Las Vegas, NV",14679,SAN,"San Diego, CA",2135,2135.0,0.0,7.0,2142.0,2223.0,2.0,2240,2225.0,-15.0,0.0,,0.0,N,65.0,50.0,41.0,1.0,258.0,,,,,,,,,
5008,2018-11-30,AS,AS_CODESHARE,AS,3370,OO,N175SY,3370,14771,SFO,"San Francisco, CA",14908,SNA,"Santa Ana, CA",630,630.0,0.0,22.0,652.0,750.0,4.0,806,754.0,-12.0,0.0,,0.0,N,96.0,84.0,58.0,1.0,372.0,,,,,,,,,
5009,2018-06-17,UA,UA,UA,1919,UA,N38451,1919,14679,SAN,"San Diego, CA",14771,SFO,"San Francisco, CA",1330,1328.0,-2.0,16.0,1344.0,1449.0,3.0,1458,1452.0,-6.0,0.0,,0.0,N,88.0,84.0,65.0,1.0,447.0,,,,,,,,,
5010,2019-02-10,AA,AA,AA,2758,AA,N903AA,2758,11298,DFW,"Dallas/Fort Worth, TX",14679,SAN,"San Diego, CA",1648,1644.0,-4.0,22.0,1706.0,1801.0,4.0,1756,1805.0,9.0,0.0,,0.0,N,188.0,201.0,175.0,1.0,1171.0,,,,,,,,,
5011,2018-12-11,UA,UA,UA,600,UA,N893UA,600,11986,GRR,"Grand Rapids, MI",13930,ORD,"Chicago, IL",805,752.0,-13.0,15.0,807.0,740.0,10.0,811,750.0,-21.0,0.0,,0.0,N,66.0,58.0,33.0,1.0,137.0,,,,,,,,,
5012,2019-10-03,AS,AS_CODESHARE,AS,2557,QX,N632QX,2557,12278,ICT,"Wichita, KS",14747,SEA,"Seattle, WA",1810,1805.0,-5.0,12.0,1817.0,1940.0,11.0,2010,1951.0,-19.0,0.0,,0.0,N,240.0,226.0,203.0,1.0,1430.0,,,,,,,,,
5013,2018-12-20,AS,AS,AS,525,AS,N551AS,525,14908,SNA,"Santa Ana, CA",14057,PDX,"Portland, OR",1520,1513.0,-7.0,11.0,1524.0,1717.0,5.0,1749,1722.0,-27.0,0.0,,0.0,N,149.0,129.0,113.0,1.0,859.0,,,,,,,,,
5014,2019-03-25,AA,AA_CODESHARE,AA,6073,CP,N212NN,6073,12892,LAX,"Los Angeles, CA",14489,RDM,"Bend/Redmond, OR",1640,1633.0,-7.0,20.0,1653.0,1832.0,3.0,1850,1835.0,-15.0,0.0,,0.0,N,130.0,122.0,99.0,1.0,726.0,,,,,,,,,
5015,2019-04-18,UA,UA,UA,730,UA,N17126,730,11618,EWR,"Newark, NJ",13204,MCO,"Orlando, FL",1500,1510.0,10.0,31.0,1541.0,1749.0,6.0,1754,1755.0,1.0,0.0,,0.0,N,174.0,165.0,128.0,1.0,937.0,,,,,,,,,
5016,2018-09-04,AA,AA,AA,760,AA,N977UY,760,14107,PHX,"Phoenix, AZ",12892,LAX,"Los Angeles, CA",1002,959.0,-3.0,25.0,1024.0,1123.0,20.0,1149,1143.0,-6.0,0.0,,0.0,N,107.0,104.0,59.0,1.0,370.0,,,,,,,,,
5017,2018-03-31,AA,AA_CODESHARE,AA,4788,PT,N695AE,4788,10785,BTV,"Burlington, VT",14100,PHL,"Philadelphia, PA",750,744.0,-6.0,29.0,813.0,916.0,6.0,933,922.0,-11.0,0.0,,0.0,N,103.0,98.0,63.0,1.0,335.0,,,,,,,,,
5018,2018-08-08,WN,WN,WN,1689,WN,N788SA,1689,12889,LAS,"Las Vegas, NV",10713,BOI,"Boise, ID",820,818.0,-2.0,32.0,850.0,1116.0,3.0,1110,1119.0,9.0,0.0,,0.0,N,110.0,121.0,86.0,1.0,519.0,,,,,,,,,
5019,2018-12-02,AA,AA,AA,585,AA,N585UW,585,11292,DEN,"Denver, CO",11057,CLT,"Charlotte, NC",1000,950.0,-10.0,21.0,1011.0,1443.0,8.0,1510,1451.0,-19.0,0.0,,0.0,N,190.0,181.0,152.0,1.0,1337.0,,,,,,,,,
5020,2018-10-15,DL,DL_CODESHARE,DL,3838,OO,N254SY,3838,14747,SEA,"Seattle, WA",14489,RDM,"Bend/Redmond, OR",1320,1313.0,-7.0,10.0,1323.0,1404.0,4.0,1430,1408.0,-22.0,0.0,,0.0,N,70.0,55.0,41.0,1.0,228.0,,,,,,,,,
5021,2018-04-16,F9,F9,F9,1676,F9,N328FR,1676,12889,LAS,"Las Vegas, NV",13204,MCO,"Orlando, FL",2155,2200.0,5.0,18.0,2218.0,459.0,11.0,523,510.0,-13.0,0.0,,0.0,N,268.0,250.0,221.0,1.0,2039.0,,,,,,,,,
5022,2018-11-26,DL,DL,DL,2020,DL,N3747D,2020,13244,MEM,"Memphis, TN",12892,LAX,"Los Angeles, CA",612,608.0,-4.0,12.0,620.0,806.0,9.0,825,815.0,-10.0,0.0,,0.0,N,253.0,247.0,226.0,1.0,1619.0,,,,,,,,,
5023,2018-10-15,AS,AS,AS,813,AS,N577AS,813,12892,LAX,"Los Angeles, CA",13830,OGG,"Kahului, HI",815,806.0,-9.0,28.0,834.0,1105.0,5.0,1059,1110.0,11.0,0.0,,0.0,N,344.0,364.0,331.0,1.0,2486.0,,,,,,,,,
5024,2018-03-22,WN,WN,WN,1731,WN,N7710A,1731,13198,MCI,"Kansas City, MO",14107,PHX,"Phoenix, AZ",2010,2011.0,1.0,13.0,2024.0,2058.0,12.0,2100,2110.0,10.0,0.0,,0.0,N,170.0,179.0,154.0,1.0,1044.0,,,,,,,,,
5025,2018-03-27,DL,DL,DL,773,DL,N328NW,773,15304,TPA,"Tampa, FL",12953,LGA,"New York, NY",800,755.0,-5.0,28.0,823.0,1037.0,17.0,1052,1054.0,2.0,0.0,,0.0,N,172.0,179.0,134.0,1.0,1010.0,,,,,,,,,
5026,2019-12-07,DL,DL,DL,284,DL,N707DN,284,12892,LAX,"Los Angeles, CA",10397,ATL,"Atlanta, GA",745,757.0,12.0,26.0,823.0,1443.0,11.0,1444,1454.0,10.0,0.0,,0.0,N,239.0,237.0,200.0,1.0,1947.0,,,,,,,,,
5027,2019-02-22,DL,DL_CODESHARE,DL,4318,OO,N882AS,4318,14711,SCE,"State College, PA",11433,DTW,"Detroit, MI",1338,1328.0,-10.0,16.0,1344.0,1449.0,6.0,1510,1455.0,-15.0,0.0,,0.0,N,92.0,87.0,65.0,1.0,301.0,,,,,,,,,
5028,2018-07-01,B6,B6,B6,2417,B6,N329JB,2417,13204,MCO,"Orlando, FL",10423,AUS,"Austin, TX",800,748.0,-12.0,15.0,803.0,924.0,4.0,936,928.0,-8.0,0.0,,0.0,N,156.0,160.0,141.0,1.0,994.0,,,,,,,,,
5029,2019-11-27,WN,WN,WN,1086,WN,N8528Q,1086,14679,SAN,"San Diego, CA",10140,ABQ,"Albuquerque, NM",930,929.0,-1.0,12.0,941.0,1155.0,11.0,1210,1206.0,-4.0,0.0,,0.0,N,100.0,97.0,74.0,1.0,628.0,,,,,,,,,
5030,2019-12-09,AA,AA_CODESHARE,AA,3453,MQ,N685AE,3453,11986,GRR,"Grand Rapids, MI",13930,ORD,"Chicago, IL",1724,1720.0,-4.0,14.0,1734.0,1707.0,17.0,1737,1724.0,-13.0,0.0,,0.0,N,73.0,64.0,33.0,1.0,137.0,,,,,,,,,
5031,2018-02-17,AA,AA_CODESHARE,AA,3827,MQ,N257NN,3827,11298,DFW,"Dallas/Fort Worth, TX",12511,JLN,"Joplin, MO",2040,2037.0,-3.0,14.0,2051.0,2143.0,4.0,2159,2147.0,-12.0,0.0,,0.0,N,79.0,70.0,52.0,1.0,327.0,,,,,,,,,
5032,2019-03-13,WN,WN,WN,352,WN,N200WN,352,11697,FLL,"Fort Lauderdale, FL",15304,TPA,"Tampa, FL",2100,2056.0,-4.0,16.0,2112.0,2152.0,5.0,2205,2157.0,-8.0,0.0,,0.0,N,65.0,61.0,40.0,1.0,197.0,,,,,,,,,
5033,2019-05-16,UA,UA_CODESHARE,UA,3921,ZW,N405AW,3921,14685,SAV,"Savannah, GA",12264,IAD,"Washington, DC",945,929.0,-16.0,16.0,945.0,1107.0,6.0,1126,1113.0,-13.0,0.0,,0.0,N,101.0,104.0,82.0,1.0,515.0,,,,,,,,,
5034,2018-06-11,UA,UA,UA,1166,UA,N855UA,1166,13930,ORD,"Chicago, IL",12953,LGA,"New York, NY",800,756.0,-4.0,26.0,822.0,1103.0,4.0,1107,1107.0,0.0,0.0,,0.0,N,127.0,131.0,101.0,1.0,733.0,,,,,,,,,
5035,2018-02-26,AA,AA,AA,2042,AA,N163US,2042,11298,DFW,"Dallas/Fort Worth, TX",11057,CLT,"Charlotte, NC",1215,1246.0,31.0,16.0,1302.0,1556.0,11.0,1538,1607.0,29.0,0.0,,0.0,N,143.0,141.0,114.0,1.0,936.0,0.0,0.0,0.0,0.0,29.0,,,,
5036,2018-12-17,WN,WN,WN,1004,WN,N8682B,1004,14100,PHL,"Philadelphia, PA",12889,LAS,"Las Vegas, NV",720,715.0,-5.0,11.0,726.0,907.0,21.0,1010,928.0,-42.0,0.0,,0.0,N,350.0,313.0,281.0,1.0,2176.0,,,,,,,,,
5037,2018-09-29,UA,UA_CODESHARE,UA,5881,OO,N934SW,5881,10434,AVP,"Scranton/Wilkes-Barre, PA",13930,ORD,"Chicago, IL",1730,1720.0,-10.0,14.0,1734.0,1826.0,16.0,1849,1842.0,-7.0,0.0,,0.0,N,139.0,142.0,112.0,1.0,632.0,,,,,,,,,
5038,2019-04-09,AA,AA,AA,294,AA,N893NN,294,13930,ORD,"Chicago, IL",12953,LGA,"New York, NY",1730,1835.0,65.0,34.0,1909.0,2205.0,13.0,2039,2218.0,99.0,0.0,,0.0,N,129.0,163.0,116.0,1.0,733.0,61.0,0.0,34.0,0.0,4.0,,,,
5039,2019-03-31,AA,AA,AA,2209,AA,N858NN,2209,15016,STL,"St. Louis, MO",13930,ORD,"Chicago, IL",941,940.0,-1.0,17.0,957.0,1049.0,16.0,1104,1105.0,1.0,0.0,,0.0,N,83.0,85.0,52.0,1.0,258.0,,,,,,,,,
5040,2018-05-02,UA,UA_CODESHARE,UA,5693,OO,N923SW,5693,11292,DEN,"Denver, CO",12280,IDA,"Idaho Falls, ID",1510,1505.0,-5.0,21.0,1526.0,1638.0,3.0,1654,1641.0,-13.0,0.0,,0.0,N,104.0,96.0,72.0,1.0,458.0,,,,,,,,,
5041,2018-12-13,WN,WN,WN,2403,WN,N449WN,2403,11066,CMH,"Columbus, OH",13232,MDW,"Chicago, IL",755,750.0,-5.0,20.0,810.0,759.0,2.0,820,801.0,-19.0,0.0,,0.0,N,85.0,71.0,49.0,1.0,283.0,,,,,,,,,
5042,2018-04-05,DL,DL,DL,2792,DL,N722TW,2792,10397,ATL,"Atlanta, GA",10721,BOS,"Boston, MA",1230,1238.0,8.0,13.0,1251.0,1448.0,7.0,1506,1455.0,-11.0,0.0,,0.0,N,156.0,137.0,117.0,1.0,946.0,,,,,,,,,
5043,2019-04-22,UA,UA,UA,2342,UA,N69833,2342,14771,SFO,"San Francisco, CA",14107,PHX,"Phoenix, AZ",2000,1955.0,-5.0,20.0,2015.0,2148.0,3.0,2157,2151.0,-6.0,0.0,,0.0,N,117.0,116.0,93.0,1.0,651.0,,,,,,,,,
5044,2018-09-17,AA,AA_CODESHARE,AA,5773,YV,N954LR,5773,14107,PHX,"Phoenix, AZ",14570,RNO,"Reno, NV",2011,2008.0,-3.0,26.0,2034.0,2159.0,3.0,2201,2202.0,1.0,0.0,,0.0,N,110.0,114.0,85.0,1.0,601.0,,,,,,,,,
5045,2018-10-21,WN,WN,WN,2656,WN,N8526W,2656,13495,MSY,"New Orleans, LA",10821,BWI,"Baltimore, MD",1745,1741.0,-4.0,8.0,1749.0,2051.0,4.0,2115,2055.0,-20.0,0.0,,0.0,N,150.0,134.0,122.0,1.0,998.0,,,,,,,,,
5046,2018-07-24,AA,AA,AA,813,AA,N650AW,813,15376,TUS,"Tucson, AZ",11057,CLT,"Charlotte, NC",2322,2318.0,-4.0,10.0,2328.0,604.0,4.0,619,608.0,-11.0,0.0,,0.0,N,237.0,230.0,216.0,1.0,1735.0,,,,,,,,,
5047,2018-03-15,AA,AA,AA,2376,AA,N935NN,2376,11298,DFW,"Dallas/Fort Worth, TX",13495,MSY,"New Orleans, LA",1845,1840.0,-5.0,29.0,1909.0,2008.0,5.0,2016,2013.0,-3.0,0.0,,0.0,N,91.0,93.0,59.0,1.0,447.0,,,,,,,,,
5048,2018-03-17,UA,UA_CODESHARE,UA,4264,EV,N12528,4264,12266,IAH,"Houston, TX",12915,LCH,"Lake Charles, LA",940,935.0,-5.0,11.0,946.0,1012.0,6.0,1031,1018.0,-13.0,0.0,,0.0,N,51.0,43.0,26.0,1.0,127.0,,,,,,,,,
5049,2019-06-17,F9,F9,F9,498,F9,N307FR,498,11292,DEN,"Denver, CO",11986,GRR,"Grand Rapids, MI",605,603.0,-2.0,21.0,624.0,1025.0,9.0,1042,1034.0,-8.0,0.0,,0.0,N,157.0,151.0,121.0,1.0,1015.0,,,,,,,,,
5050,2018-07-02,AS,AS,AS,542,AS,N302AS,542,14747,SEA,"Seattle, WA",14893,SMF,"Sacramento, CA",1555,1550.0,-5.0,23.0,1613.0,1735.0,5.0,1744,1740.0,-4.0,0.0,,0.0,N,109.0,110.0,82.0,1.0,605.0,,,,,,,,,
5051,2019-05-07,WN,WN,WN,2026,WN,N247WN,2026,11697,FLL,"Fort Lauderdale, FL",13232,MDW,"Chicago, IL",600,601.0,1.0,23.0,624.0,806.0,2.0,810,808.0,-2.0,0.0,,0.0,N,190.0,187.0,162.0,1.0,1167.0,,,,,,,,,
5052,2019-03-14,DL,DL,DL,2739,DL,N584NW,2739,12889,LAS,"Las Vegas, NV",11433,DTW,"Detroit, MI",2335,2347.0,12.0,11.0,2358.0,616.0,8.0,624,624.0,0.0,0.0,,0.0,N,229.0,217.0,198.0,1.0,1749.0,,,,,,,,,
5053,2019-10-26,DL,DL,DL,1924,DL,N865DN,1924,10140,ABQ,"Albuquerque, NM",10397,ATL,"Atlanta, GA",1600,1554.0,-6.0,11.0,1605.0,2036.0,8.0,2056,2044.0,-12.0,0.0,,0.0,N,176.0,170.0,151.0,1.0,1269.0,,,,,,,,,
